state,district,month,age_0_5,age_5_17,age_18_greater,total_enrollments,child_enrolment_ratio,teen_enrolment_ratio,adult_enrolment_ratio,risk_score
Himachal Pradesh,Sirmaur,2025-10,289,13,2,304,0.9506578947368421,0.04276315789473684,0.006578947368421052,0.5838815789473685
Himachal Pradesh,Sirmaur,2025-11,498,11,2,511,0.974559686888454,0.021526418786692758,0.003913894324853229,0.5915851272015654
Himachal Pradesh,Sirmaur,2025-12,243,13,1,257,0.9455252918287937,0.05058365758754864,0.0038910505836575876,0.5828793774319065
Himachal Pradesh,Solan,2025-09,303,29,0,332,0.9126506024096386,0.08734939759036145,0.0,0.5737951807228915
Himachal Pradesh,Solan,2025-10,246,16,2,264,0.9318181818181818,0.06060606060606061,0.007575757575757576,0.578030303030303
Himachal Pradesh,Solan,2025-11,372,12,1,385,0.9662337662337662,0.03116883116883117,0.0025974025974025974,0.5893506493506493
Himachal Pradesh,Solan,2025-12,184,8,3,195,0.9435897435897436,0.041025641025641026,0.015384615384615385,0.58
Himachal Pradesh,Una,2025-09,336,9,0,345,0.9739130434782609,0.02608695652173913,0.0,0.5921739130434783
Himachal Pradesh,Una,2025-10,327,4,0,331,0.9879154078549849,0.012084592145015106,0.0,0.5963746223564955
Himachal Pradesh,Una,2025-11,345,4,0,349,0.9885386819484241,0.011461318051575931,0.0,0.5965616045845272
Himachal Pradesh,Una,2025-12,218,4,0,222,0.9819819819819819,0.018018018018018018,0.0,0.5945945945945945
Jammu and Kashmir,Anantnag,2025-09,861,104,1,966,0.8913043478260869,0.10766045548654245,0.0010351966873706005,0.5671842650103518
Jammu and Kashmir,Anantnag,2025-10,646,83,3,732,0.8825136612021858,0.1133879781420765,0.004098360655737705,0.5639344262295082
Jammu and Kashmir,Anantnag,2025-11,836,102,25,963,0.8681204569055037,0.1059190031152648,0.02596053997923157,0.5552440290758048
Jammu and Kashmir,Anantnag,2025-12,635,52,6,693,0.9163059163059163,0.07503607503607504,0.008658008658008658,0.5731601731601731
Jammu and Kashmir,Badgam,2025-09,473,85,0,558,0.8476702508960573,0.15232974910394265,0.0,0.5543010752688171
Jammu and Kashmir,Badgam,2025-10,319,42,0,361,0.8836565096952909,0.11634349030470914,0.0,0.5650969529085873
Jammu and Kashmir,Badgam,2025-11,425,43,0,468,0.9081196581196581,0.09188034188034189,0.0,0.5724358974358974
Jammu and Kashmir,Badgam,2025-12,457,22,1,480,0.9520833333333333,0.04583333333333333,0.0020833333333333333,0.5852083333333333
Jammu and Kashmir,Bandipore,2025-09,366,101,2,469,0.7803837953091685,0.21535181236673773,0.0042643923240938165,0.5332622601279318
Jammu and Kashmir,Bandipore,2025-10,317,81,8,406,0.7807881773399015,0.19950738916256158,0.019704433497536946,0.530295566502463
Jammu and Kashmir,Bandipore,2025-11,329,75,31,435,0.7563218390804598,0.1724137931034483,0.07126436781609195,0.5126436781609195
Jammu and Kashmir,Bandipore,2025-12,276,51,2,329,0.8389057750759878,0.15501519756838905,0.0060790273556231,0.5504559270516717
Jammu and Kashmir,Bandipur,2025-10,1,0,0,1,1.0,0.0,0.0,0.6
Jammu and Kashmir,Bandipur,2025-12,1,0,0,1,1.0,0.0,0.0,0.6
Jammu and Kashmir,Baramula,2025-05,136,39,12,187,0.7272727272727273,0.20855614973262032,0.06417112299465241,0.5053475935828877
Jammu and Kashmir,Baramula,2025-09,784,163,3,950,0.8252631578947368,0.17157894736842105,0.003157894736842105,0.5469473684210525
Jammu and Kashmir,Baramula,2025-10,489,103,6,598,0.8177257525083612,0.17224080267558528,0.010033444816053512,0.5433110367892976
Jammu and Kashmir,Baramula,2025-11,759,149,42,950,0.7989473684210526,0.1568421052631579,0.04421052631578947,0.5308421052631579
Jammu and Kashmir,Baramula,2025-12,1030,78,1,1109,0.9287646528403968,0.0703336339044184,0.0009017132551848512,0.5784490532010821
Jammu and Kashmir,Budgam,2025-09,218,16,0,234,0.9316239316239316,0.06837606837606838,0.0,0.5794871794871795
Jammu and Kashmir,Budgam,2025-10,174,10,3,187,0.93048128342246,0.053475935828877004,0.016042780748663103,0.5759358288770053
Jammu and Kashmir,Budgam,2025-11,211,17,9,237,0.890295358649789,0.07172995780590717,0.0379746835443038,0.5594936708860759
Jammu and Kashmir,Budgam,2025-12,190,8,3,201,0.945273631840796,0.03980099502487562,0.014925373134328358,0.5805970149253731
Jammu and Kashmir,Doda,2025-07,261,260,17,538,0.4851301115241636,0.483271375464684,0.031598513011152414,0.4392193308550186
Jammu and Kashmir,Doda,2025-09,270,145,0,415,0.6506024096385542,0.3493975903614458,0.0,0.4951807228915663
Jammu and Kashmir,Doda,2025-10,1178,261,0,1439,0.8186240444753301,0.1813759555246699,0.0,0.5455872133425991
Jammu and Kashmir,Doda,2025-11,860,272,10,1142,0.7530647985989493,0.2381786339754816,0.008756567425569177,0.524168126094571
Jammu and Kashmir,Doda,2025-12,880,85,5,970,0.9072164948453608,0.08762886597938144,0.005154639175257732,0.5711340206185567
Jammu and Kashmir,Ganderbal,2025-09,246,27,0,273,0.9010989010989011,0.0989010989010989,0.0,0.5703296703296703
Jammu and Kashmir,Ganderbal,2025-10,140,10,1,151,0.9271523178807947,0.06622516556291391,0.006622516556291391,0.5768211920529801
Jammu and Kashmir,Ganderbal,2025-11,216,17,8,241,0.8962655601659751,0.07053941908713693,0.03319502074688797,0.5622406639004149
Jammu and Kashmir,Ganderbal,2025-12,171,5,2,178,0.9606741573033708,0.028089887640449437,0.011235955056179775,0.5859550561797753
Jammu and Kashmir,Jammu,2025-05,55,16,10,81,0.6790123456790124,0.19753086419753085,0.12345679012345678,0.4790123456790123
Jammu and Kashmir,Jammu,2025-09,1173,313,10,1496,0.7840909090909091,0.2092245989304813,0.0066844919786096255,0.5338903743315507
Jammu and Kashmir,Jammu,2025-10,811,185,8,1004,0.8077689243027888,0.18426294820717132,0.00796812749003984,0.5407370517928286
Jammu and Kashmir,Jammu,2025-11,884,212,5,1101,0.8029064486830154,0.19255222524977295,0.004541326067211626,0.5399636693914622
Jammu and Kashmir,Jammu,2025-12,826,109,3,938,0.8805970149253731,0.1162046908315565,0.0031982942430703624,0.5635394456289979
Jammu and Kashmir,Kargil,2025-09,102,40,0,142,0.7183098591549296,0.28169014084507044,0.0,0.5154929577464789
Jammu and Kashmir,Kargil,2025-10,58,41,1,100,0.58,0.41,0.01,0.472
Jammu and Kashmir,Kargil,2025-11,100,37,0,137,0.7299270072992701,0.27007299270072993,0.0,0.518978102189781
Jammu and Kashmir,Kargil,2025-12,128,23,0,151,0.847682119205298,0.152317880794702,0.0,0.5543046357615894
Jammu and Kashmir,Kathua,2025-09,475,91,0,566,0.8392226148409894,0.1607773851590106,0.0,0.5517667844522968
Jammu and Kashmir,Kathua,2025-10,394,67,4,465,0.8473118279569892,0.14408602150537633,0.008602150537634409,0.5524731182795698
Jammu and Kashmir,Kathua,2025-11,923,97,4,1024,0.9013671875,0.0947265625,0.00390625,0.56962890625
Jammu and Kashmir,Kathua,2025-12,851,55,1,907,0.938257993384785,0.06063947078280044,0.0011025358324145535,0.5812568908489525
Jammu and Kashmir,Kishtwar,2025-09,181,45,1,227,0.7973568281938326,0.19823788546255505,0.004405286343612335,0.5383259911894274
Jammu and Kashmir,Kishtwar,2025-10,227,59,0,286,0.7937062937062938,0.2062937062937063,0.0,0.538111888111888
Jammu and Kashmir,Kishtwar,2025-11,337,68,4,409,0.823960880195599,0.16625916870415647,0.009779951100244499,0.5452322738386308
Jammu and Kashmir,Kishtwar,2025-12,313,33,1,347,0.9020172910662824,0.09510086455331412,0.002881844380403458,0.5700288184438039
Jammu and Kashmir,Kulgam,2025-09,245,62,0,307,0.7980456026058632,0.20195439739413681,0.0,0.539413680781759
Jammu and Kashmir,Kulgam,2025-10,206,57,0,263,0.7832699619771863,0.21673003802281368,0.0,0.5349809885931559
Jammu and Kashmir,Kulgam,2025-11,283,76,9,368,0.7690217391304348,0.20652173913043478,0.024456521739130436,0.5258152173913043
Jammu and Kashmir,Kulgam,2025-12,236,37,0,273,0.8644688644688645,0.13553113553113552,0.0,0.5593406593406594
Jammu and Kashmir,Kupwara,2025-09,672,161,0,833,0.8067226890756303,0.19327731092436976,0.0,0.542016806722689
Jammu and Kashmir,Kupwara,2025-10,576,112,5,693,0.8311688311688312,0.16161616161616163,0.007215007215007215,0.5479076479076479
Jammu and Kashmir,Kupwara,2025-11,680,113,35,828,0.821256038647343,0.13647342995169082,0.042270531400966184,0.5379227053140097
Jammu and Kashmir,Kupwara,2025-12,472,58,0,530,0.8905660377358491,0.10943396226415095,0.0,0.5671698113207547
Jammu and Kashmir,Leh,2025-09,32,12,1,45,0.7111111111111111,0.26666666666666666,0.022222222222222223,0.508888888888889
Jammu and Kashmir,Leh,2025-10,48,18,0,66,0.7272727272727273,0.2727272727272727,0.0,0.5181818181818182
Jammu and Kashmir,Leh,2025-11,53,6,0,59,0.8983050847457628,0.1016949152542373,0.0,0.5694915254237288
Jammu and Kashmir,Leh,2025-12,30,6,0,36,0.8333333333333334,0.16666666666666666,0.0,0.55
Jammu and Kashmir,Leh (ladakh),2025-10,1,0,0,1,1.0,0.0,0.0,0.6
Jammu and Kashmir,Leh (ladakh),2025-12,2,0,0,2,1.0,0.0,0.0,0.6
Jammu and Kashmir,Pulwama,2025-09,457,40,0,497,0.9195171026156942,0.08048289738430583,0.0,0.5758551307847083
Jammu and Kashmir,Pulwama,2025-10,427,30,12,469,0.9104477611940298,0.06396588486140725,0.0255863539445629,0.5680170575692964
Jammu and Kashmir,Pulwama,2025-11,451,32,2,485,0.9298969072164949,0.06597938144329897,0.004123711340206186,0.5781443298969071
Jammu and Kashmir,Pulwama,2025-12,407,16,1,424,0.9599056603773585,0.03773584905660377,0.0023584905660377358,0.5875
Jammu and Kashmir,Punch,2025-04,142,59,10,211,0.6729857819905213,0.2796208530805687,0.04739336492890995,0.49241706161137433
Jammu and Kashmir,Punch,2025-09,352,142,0,494,0.7125506072874493,0.2874493927125506,0.0,0.5137651821862348
Jammu and Kashmir,Punch,2025-10,401,118,1,520,0.7711538461538462,0.22692307692307692,0.0019230769230769232,0.5309615384615385
Jammu and Kashmir,Punch,2025-11,536,171,6,713,0.7517531556802244,0.23983169705469845,0.008415147265077139,0.5238429172510519
Jammu and Kashmir,Punch,2025-12,633,58,0,691,0.9160636758321273,0.08393632416787265,0.0,0.5748191027496381
Jammu and Kashmir,Rajauri,2025-11,0,1,0,1,0.0,1.0,0.0,0.3
Jammu and Kashmir,Rajauri,2025-12,1,0,0,1,1.0,0.0,0.0,0.6
Jammu and Kashmir,Rajouri,2025-09,513,166,0,679,0.7555228276877761,0.24447717231222385,0.0,0.5266568483063327
Jammu and Kashmir,Rajouri,2025-10,313,121,2,436,0.7178899082568807,0.2775229357798165,0.0045871559633027525,0.5144495412844037
Jammu and Kashmir,Rajouri,2025-11,728,221,7,956,0.7615062761506276,0.23117154811715482,0.007322175732217573,0.5269874476987447
Jammu and Kashmir,Rajouri,2025-12,517,86,0,603,0.857379767827529,0.14262023217247097,0.0,0.5572139303482586
Jammu and Kashmir,Ramban,2025-09,204,132,0,336,0.6071428571428571,0.39285714285714285,0.0,0.4821428571428571
Jammu and Kashmir,Ramban,2025-10,300,157,0,457,0.6564551422319475,0.3435448577680525,0.0,0.4969365426695842
Jammu and Kashmir,Ramban,2025-11,329,212,5,546,0.6025641025641025,0.3882783882783883,0.009157509157509158,0.4789377289377289
Jammu and Kashmir,Ramban,2025-12,484,96,1,581,0.8330464716006885,0.16523235800344235,0.0017211703958691911,0.5495697074010327
Jammu and Kashmir,Reasi,2025-09,242,113,0,355,0.6816901408450704,0.3183098591549296,0.0,0.5045070422535212
Jammu and Kashmir,Reasi,2025-10,215,120,3,338,0.636094674556213,0.35502958579881655,0.008875739644970414,0.48905325443786984
Jammu and Kashmir,Reasi,2025-11,348,249,2,599,0.5809682804674458,0.41569282136894825,0.00333889816360601,0.47362270450751254
Jammu and Kashmir,Reasi,2025-12,331,88,4,423,0.7825059101654847,0.20803782505910165,0.009456264775413711,0.5328605200945626
Jammu and Kashmir,Samba,2025-09,150,12,0,162,0.9259259259259259,0.07407407407407407,0.0,0.5777777777777778
Jammu and Kashmir,Samba,2025-10,110,16,2,128,0.859375,0.125,0.015625,0.5546875
Jammu and Kashmir,Samba,2025-11,143,12,7,162,0.8827160493827161,0.07407407407407407,0.043209876543209874,0.5561728395061729
Jammu and Kashmir,Samba,2025-12,129,7,0,136,0.9485294117647058,0.051470588235294115,0.0,0.5845588235294117
Jammu and Kashmir,Shopian,2025-07,308,84,20,412,0.7475728155339806,0.20388349514563106,0.04854368932038835,0.5145631067961165
Jammu and Kashmir,Shupiyan,2025-09,141,33,1,175,0.8057142857142857,0.18857142857142858,0.005714285714285714,0.5405714285714286
Jammu and Kashmir,Shupiyan,2025-10,108,27,0,135,0.8,0.2,0.0,0.54
Jammu and Kashmir,Shupiyan,2025-11,108,45,0,153,0.7058823529411765,0.29411764705882354,0.0,0.5117647058823529
Jammu and Kashmir,Shupiyan,2025-12,180,23,0,203,0.8866995073891626,0.11330049261083744,0.0,0.5660098522167488
Jammu and Kashmir,Srinagar,2025-09,1011,83,1,1095,0.9232876712328767,0.07579908675799087,0.0009132420091324201,0.5768036529680366
Jammu and Kashmir,Srinagar,2025-10,653,66,33,752,0.8683510638297872,0.08776595744680851,0.043882978723404256,0.5517287234042553
Jammu and Kashmir,Srinagar,2025-11,686,80,87,853,0.8042203985932005,0.09378663540445487,0.10199296600234467,0.5208675263774911
Jammu and Kashmir,Srinagar,2025-12,503,42,14,559,0.8998211091234347,0.07513416815742398,0.025044722719141325,0.564937388193202
Jammu and Kashmir,Udhampur,2025-09,495,95,4,594,0.8333333333333334,0.15993265993265993,0.006734006734006734,0.5486531986531987
Jammu and Kashmir,Udhampur,2025-10,343,72,4,419,0.8186157517899761,0.1718377088305489,0.00954653937947494,0.5436754176610978
Jammu and Kashmir,Udhampur,2025-11,827,127,3,957,0.864158829676071,0.13270637408568442,0.003134796238244514,0.5586206896551724
Jammu and Kashmir,Udhampur,2025-12,783,55,0,838,0.9343675417661098,0.06563245823389022,0.0,0.580310262529833
Jammu and Kashmir,punch,2025-11,1,0,0,1,1.0,0.0,0.0,0.6
Jharkhand,Bokaro,2025-09,1061,845,4,1910,0.5554973821989528,0.4424083769633508,0.0020942408376963353,0.46623036649214655
Jharkhand,Bokaro,2025-10,624,415,5,1044,0.5977011494252874,0.3975095785440613,0.004789272030651341,0.47835249042145594
Jharkhand,Bokaro,2025-11,1101,661,4,1766,0.6234428086070215,0.3742921857304643,0.0022650056625141564,0.4865798414496036
Jharkhand,Bokaro,2025-12,719,357,4,1080,0.6657407407407407,0.33055555555555555,0.003703703703703704,0.49898148148148147
Jharkhand,Bokaro *,2025-10,1,0,0,1,1.0,0.0,0.0,0.6
Jharkhand,Bokaro *,2025-11,1,0,0,1,1.0,0.0,0.0,0.6
Jharkhand,Chatra,2025-06,246,218,10,474,0.5189873417721519,0.459915611814346,0.02109704641350211,0.4514767932489451
Jharkhand,Chatra,2025-07,330,161,10,501,0.6586826347305389,0.3213572854291417,0.01996007984031936,0.49361277445109775
Jharkhand,Chatra,2025-09,954,760,3,1717,0.5556202679091439,0.442632498543972,0.0017472335468841002,0.46633663366336636
Jharkhand,Chatra,2025-10,498,362,3,863,0.5770567786790266,0.41946697566628044,0.0034762456546929316,0.47242178447276933
Jharkhand,Chatra,2025-11,902,851,4,1757,0.5133750711439955,0.48434832100170744,0.0022766078542970974,0.4535571997723392
Jharkhand,Chatra,2025-12,518,467,5,990,0.5232323232323233,0.4717171717171717,0.005050505050505051,0.45595959595959595
Jharkhand,Deoghar,2025-03,12,25,18,55,0.21818181818181817,0.45454545454545453,0.32727272727272727,0.29999999999999993
Jharkhand,Deoghar,2025-04,371,342,10,723,0.5131396957123098,0.4730290456431535,0.013831258644536652,0.45117565698478557
Jharkhand,Deoghar,2025-09,1050,993,16,2059,0.5099562894609033,0.48227294803302573,0.007770762506070908,0.4514327343370568
Jharkhand,Deoghar,2025-10,768,661,60,1489,0.5157824042981867,0.44392209536601746,0.040295500335795834,0.4466756212222968
Jharkhand,Deoghar,2025-11,1384,1069,11,2464,0.5616883116883117,0.4338474025974026,0.004464285714285714,0.46761363636363634
Jharkhand,Deoghar,2025-12,933,589,12,1534,0.6082138200782269,0.38396349413298564,0.007822685788787484,0.48089960886571054
Jharkhand,Dhanbad,2025-07,782,722,34,1538,0.5084525357607282,0.4694408322496749,0.022106631989596878,0.44811443433029907
Jharkhand,Dhanbad,2025-09,1983,1346,11,3340,0.5937125748502994,0.4029940119760479,0.0032934131736526945,0.4774550898203592
Jharkhand,Dhanbad,2025-10,1394,580,7,1981,0.7036850075719334,0.292781423523473,0.0035335689045936395,0.5103987884906612
Jharkhand,Dhanbad,2025-11,1928,1040,23,2991,0.6446004680708793,0.34770979605483116,0.007689735874289535,0.49184219324640593
Jharkhand,Dhanbad,2025-12,791,373,17,1181,0.6697713801862828,0.31583403895004236,0.014394580863674851,0.4980524978831498
Jharkhand,Dumka,2025-04,34,32,23,89,0.38202247191011235,0.3595505617977528,0.25842696629213485,0.36292134831460676
Jharkhand,Dumka,2025-06,74,110,14,198,0.37373737373737376,0.5555555555555556,0.0707070707070707,0.39797979797979793
Jharkhand,Dumka,2025-07,61,117,10,188,0.324468085106383,0.6223404255319149,0.05319148936170213,0.38670212765957446
Jharkhand,Dumka,2025-09,827,963,8,1798,0.4599555061179088,0.53559510567297,0.004449388209121246,0.4370967741935484
Jharkhand,Dumka,2025-10,496,533,13,1042,0.4760076775431862,0.5115163147792706,0.012476007677543186,0.4403071017274472
Jharkhand,Dumka,2025-11,817,850,16,1683,0.48544266191325014,0.5050505050505051,0.009506833036244802,0.44373143196672604
Jharkhand,Dumka,2025-12,434,391,2,827,0.524788391777509,0.4727932285368803,0.0024183796856106408,0.45695284159613053
Jharkhand,East Singhbhum,2025-04,55,54,11,120,0.4583333333333333,0.45,0.09166666666666666,0.41916666666666663
Jharkhand,East Singhbhum,2025-07,180,100,13,293,0.6143344709897611,0.3412969283276451,0.04436860068259386,0.47542662116040957
Jharkhand,East Singhbhum,2025-09,1572,808,10,2390,0.6577405857740586,0.33807531380753136,0.0041841004184100415,0.4964853556485356
Jharkhand,East Singhbhum,2025-10,985,322,11,1318,0.7473444613050075,0.24430955993930198,0.00834597875569044,0.5225341426403641
Jharkhand,East Singhbhum,2025-11,1598,540,36,2174,0.735050597976081,0.24839006439742412,0.01655933762649494,0.5172033118675253
Jharkhand,East Singhbhum,2025-12,1593,285,18,1896,0.8401898734177216,0.15031645569620253,0.00949367088607595,0.5501582278481013
Jharkhand,East Singhbum,2025-07,848,546,53,1447,0.5860400829302004,0.37733241188666206,0.036627505183137524,0.4684865238424326
Jharkhand,Garhwa,2025-09,1431,565,0,1996,0.716933867735471,0.28306613226452904,0.0,0.5150801603206413
Jharkhand,Garhwa,2025-10,771,263,7,1041,0.7406340057636888,0.2526416906820365,0.0067243035542747355,0.5208453410182516
Jharkhand,Garhwa,2025-11,1453,471,7,1931,0.7524598653547385,0.2439150699119627,0.0036250647332988087,0.5250129466597618
Jharkhand,Garhwa,2025-12,868,236,1,1105,0.7855203619909502,0.21357466063348415,0.0009049773755656109,0.5354751131221719
Jharkhand,Garhwa *,2025-09,87,28,0,115,0.7565217391304347,0.24347826086956523,0.0,0.5269565217391304
Jharkhand,Garhwa *,2025-10,71,10,0,81,0.8765432098765432,0.12345679012345678,0.0,0.5629629629629629
Jharkhand,Garhwa *,2025-11,99,17,0,116,0.853448275862069,0.14655172413793102,0.0,0.5560344827586207
Jharkhand,Garhwa *,2025-12,57,12,0,69,0.8260869565217391,0.17391304347826086,0.0,0.5478260869565217
Jharkhand,Giridih,2025-07,871,921,27,1819,0.4788345244639912,0.5063221550302364,0.014843320505772403,0.4406816932380429
Jharkhand,Giridih,2025-09,2033,1714,21,3768,0.5395435244161358,0.4548832271762208,0.005573248407643312,0.46074840764331204
Jharkhand,Giridih,2025-10,1258,1108,11,2377,0.5292385359697097,0.4661337820782499,0.004627681952040387,0.45784602440050476
Jharkhand,Giridih,2025-11,2101,1839,19,3959,0.5306895680727456,0.46451124021217477,0.004799191715079565,0.45824703207880774
Jharkhand,Giridih,2025-12,1432,944,4,2380,0.6016806722689075,0.39663865546218485,0.0016806722689075631,0.4801680672268907
Jharkhand,Godda,2025-04,79,46,11,136,0.5808823529411765,0.3382352941176471,0.08088235294117647,0.45808823529411774
Jharkhand,Godda,2025-09,995,765,1,1761,0.5650198750709824,0.434412265758092,0.0005678591709256105,0.4693923906871096
Jharkhand,Godda,2025-10,507,373,3,883,0.5741789354473387,0.42242355605889015,0.0033975084937712344,0.47157417893544734
